Plant-Generic,2021-01-01_actual,2021-01-01_model,2021-02-01_actual,2021-02-01_model,2021-03-01_actual,2021-03-01_model,2021-04-01_actual,2021-04-01_model,2021-05-01_actual,2021-05-01_model,2021-06-01_actual,2021-06-01_model,2021-07-01_actual,2021-07-01_model,2021-08-01_actual,2021-08-01_model,2021-09-01_actual,2021-09-01_model,2021-10-01_actual,2021-10-01_model,2021-11-01_actual,2021-11-01_model,2021-12-01_actual,2021-12-01_model,2022-01-01_actual,2022-01-01_model,2022-02-01_actual,2022-02-01_model,2022-03-01_actual,2022-03-01_model,2022-04-01_actual,2022-04-01_model,2022-05-01_actual,2022-05-01_model,2022-06-01_actual,2022-06-01_model,2022-07-01_actual,2022-07-01_model,2022-08-01_actual,2022-08-01_model,2022-09-01_actual,2022-09-01_model
3809-23913,2306.0,2314.3830501473567,2306.0,2348.246449280501,0.0,-68.30218923382927,1153.0,104.25188959095976,2306.0,2808.901098058239,1153.0,1629.6167704326508,0.0,1058.0043272293988,3459.0,2947.921387286624,0.0,-457.8790159712953,1153.0,1146.5119537438732,0.0,4.201284644252155,3459.0,3453.9536440088996,6918.0,6910.660947050375,1153.0,1108.9068660092598,1153.0,1214.1970811038627,5766.0,6813.139153765165,1153.0,661.0810699463473,0.0,-480.7305506345583,15740.0,14682.445151483582,5766.0,6258.594597304647,1584.0,2053.4202726996155
3809-2394,423.0,422.2917130118585,2460.0,2459.8022344868514,2230.0,2229.1195887201466,1582.0,1581.3423534150934,965.0,964.8373823138536,1617.0,1616.1488576599513,641.0,640.3561740380828,5539.0,5538.8095383299515,1132.0,1131.1884948416846,7953.0,7952.31238298025,15520.0,15519.806365502882,10064.0,10063.137777893397,7421.0,7420.24292406888,5821.0,5820.759322999802,10715.0,10714.055638735997,11128.0,11127.309790483676,12455.0,12454.787775272736,7168.0,7167.080240135547,16177.0,16176.329345904698,14586.0,14585.760885193187,14082.0,14081.118796994037
3809-2397,10110.0,10108.921871990373,8746.0,8747.126367298988,8738.0,8738.198970723824,9326.0,9324.941307285073,1269.0,1269.535200937753,17470.0,17470.06861402128,2430.0,2428.950629305342,5223.0,5223.707522044744,6713.0,6712.911355681979,19234.0,19232.89303248025,1377.0,1377.881045147762,11256.0,11255.942525487568,17016.0,17014.880593652095,10389.0,10390.038931960662,7831.0,7831.205266012621,11216.0,11214.927290243315,925.0,925.4300969564501,11536.0,11536.085975783251,7585.0,7583.938420512379,4774.0,4774.605437603779,3833.0,3832.9287005260703
3809-24048,0.0,-172.57384316629032,6061.0,5899.077822449239,0.0,396.36927319057577,0.0,-442.1442764545063,0.0,610.7007912585323,0.0,312.32669067742245,0.0,643.4008986522385,2424.0,1945.828464614904,4849.0,4089.1917694650183,0.0,3.597995242860634,0.0,-6.989281520494842,4510.0,4510.765096700066,4352.0,4515.405669142972,5395.0,5565.51264376751,4506.0,4097.163156573726,4399.0,4844.863449128781,4516.0,3904.98514510347,5547.0,5232.416027632116,2762.0,2114.7655418982977,1212.0,1678.3769110295761,2980.0,3740.6312924100876
3809-24276,86883.0,86881.3899085382,73981.0,73974.18093672907,67116.0,67110.41993644787,79859.0,79857.70211097505,58451.0,58445.47401199024,65087.0,65081.811476883944,92538.0,92536.73874512082,80035.0,80029.06204603659,95612.0,95607.22428180417,77025.0,77023.51691536745,73362.0,73355.63727704668,81689.0,81684.05777961621,54455.0,54453.334014401305,69448.0,69441.14985825354,109448.0,109442.15348492283,64040.0,64038.60420870315,94920.0,94914.48080694489,71768.0,71762.46728149615,85996.0,85994.63654746348,88838.0,88832.05106846988,77386.0,77380.84755838662
3809-24391,0.0,1182.5973496549996,9243.0,9684.268856498675,3944.0,2300.7427154986945,14021.0,12730.158330478502,908.0,391.7233149909007,943.0,2638.5357766279776,9542.0,9610.37936084508,11036.0,11254.87474413385,1816.0,1632.2722677934507,9091.0,9108.684465351806,908.0,894.6067491910362,11954.0,11969.149668582453,10426.0,9234.557846013136,8172.0,7714.65583207726,8142.0,9763.002637086873,9967.0,11259.394880646782,4425.0,4950.724286223267,14296.0,12612.920810296317,3126.0,3031.525475453527,11985.0,11774.119553506433,8207.0,8373.99713541707
3809-24743,8763.0,8880.027131370225,0.0,76.96894021982371,6451.0,6259.4139987799645,0.0,-570.5365119467933,5708.0,5813.155633274408,0.0,512.3822841341125,0.0,443.04754409467296,6640.0,6496.926798699351,15830.0,15475.57424345682,0.0,2.097879421968173,6380.0,6379.287393502476,0.0,0.031227037274220493,1298.0,1182.94270447081,0.0,-78.90129382799205,4204.0,4391.315305135846,8991.0,9563.149287147877,6128.0,6028.593942680331,14713.0,14200.207759183992,0.0,-443.94559617790947,6078.0,6214.15632017301,6440.0,6795.987950212599
3809-24755,284.0,433.53053291351534,1349.0,1470.6109741455875,11309.0,11036.019392428396,5189.0,4790.409533787984,7770.0,7854.031313943851,9364.0,9657.958180593268,9105.0,9358.880370324245,6706.0,6527.485742290039,6168.0,6118.199203111755,3496.0,3497.185828878719,11100.0,11099.697233233543,3299.0,3299.8900066452334,7626.0,7478.803891032992,9670.0,9547.307216842542,12059.0,12327.408020297065,2083.0,2486.6416031199624,6810.0,6727.651525388763,10950.0,10657.274914857524,7306.0,7050.623468528385,5085.0,5261.701774885063,14233.0,14283.383429165115
3809-24788,7010.0,5774.008660271997,19911.0,19836.839389589324,9950.0,11338.479631258582,13636.0,11695.221239372157,9925.0,13187.829950571002,32316.0,31836.494231352932,15337.0,18548.518160332635,15378.0,12195.191711436026,28838.0,27812.42990342551,18146.0,18076.83708051109,10787.0,10833.820909221773,18259.0,18202.31286496512,10067.0,11332.56950550928,34906.0,34972.77169691987,9944.0,8564.341810535348,6092.0,8012.625018452643,20077.0,16855.59585345938,5993.0,6429.816522487381,20441.0,17272.209011546394,7746.0,10839.463885640085,6601.0,7719.363196825201
3809-24796,0.0,7.593843372910669,277.0,282.9175566384142,415.0,401.5289698410502,277.0,247.0163788233176,0.0,10.031440613308405,415.0,436.46414606788403,415.0,437.2344010362631,138.0,124.12958869369413,692.0,682.0409539161701,138.0,137.9701197374079,138.0,138.09741576385386,415.0,415.04347492193756,138.0,130.49555056807367,415.0,409.0307006459143,138.0,151.32199248147117,277.0,307.06068514002163,415.0,405.31376631390776,392.0,370.5964697222298,254.0,231.60415836067023,277.0,290.6278956269025,415.0,425.22206235420526
3809-24816,1258.0,1307.1578223472388,1328.0,1301.7296140926046,3865.0,3843.445013602737,0.0,-445.4438263772099,481.0,695.5341694339077,3981.0,4228.607536624222,0.0,419.12246353464434,1521.0,1341.5514662228088,4543.0,4281.646429498753,240.0,242.1012183822313,4816.0,4813.687601931371,481.0,483.4676098378841,3613.0,3561.0532225940115,240.0,269.5452124874719,727.0,742.5070437023387,240.0,688.771525177719,2849.0,2636.9675170040064,696.0,450.1036312296055,2089.0,1667.5709910751611,2880.0,3055.9031607569777,132.0,394.9019333141114
3809-24880,175016.0,179918.8076693439,130100.0,132993.39272774942,235769.0,227777.35894090822,165747.0,151268.40060093068,188205.0,189417.53559889318,131299.0,143649.30158091756,259776.0,269131.4548351541,159699.0,156780.63433781522,211416.0,206199.24953024695,177087.0,177109.25324631087,172665.0,172656.08641769015,172659.0,172694.40852793655,156769.0,151861.97707863874,173627.0,170684.52973438357,204657.0,212543.76443176996,99288.0,113782.28056998667,220072.0,219024.25296560978,203117.0,190801.6324849322,218519.0,209057.2998547852,223580.0,226426.35708233435,196902.0,202153.39491047477
3809-25001,14587.0,14523.516676658823,3134.0,3123.027858148009,17937.0,18009.990278963174,1230.0,2110.45887728894,10462.0,10043.19702156214,11082.0,10603.978737905447,9057.0,8223.136921627214,7981.0,8377.044536483183,6418.0,6867.046943866473,15634.0,15634.283785276697,10471.0,10466.976260499738,15109.0,15110.752447384992,4366.0,4422.430669159861,8265.0,8274.237573744555,14502.0,14431.52450200374,7628.0,6743.886117176793,7381.0,7786.393509732268,19651.0,20130.081736214575,7731.0,8559.113400398404,6062.0,5677.200540868565,15270.0,14809.923034039966
3809-25005,58899.0,58890.54950060183,59996.0,59998.61842204863,103844.0,103856.02305657789,49781.0,49771.723993866006,85390.0,85392.9167953718,62398.0,62409.698694951134,89076.0,89066.31697907927,71910.0,71912.87241580826,107753.0,107764.08381148684,74580.0,74570.61851269216,53973.0,53975.76584386313,82909.0,82920.23430335359,87958.0,87948.75600947812,59313.0,59315.120388909476,98078.0,98089.43122558203,68541.0,68530.89330769447,108089.0,108091.16786872945,88366.0,88377.12370019499,87417.0,87406.54283565946,122974.0,122976.2181169343,102432.0,102442.637017839
3809-25006,23462.0,24108.14815870917,31868.0,30850.18739859911,8196.0,8889.117232685676,45728.0,35227.944441153086,0.0,5819.621558548242,23214.0,30747.736054437308,16400.0,26091.38613818596,23165.0,19154.24949835417,39988.0,30868.997041902796,3591.0,3551.55013499246,18678.0,18719.371214712926,15961.0,15901.764079063127,30908.0,30297.902543251636,32265.0,33240.682439613316,2750.0,2038.0870183381776,20412.0,30851.371173233274,23901.0,18270.14815582242,26103.0,18469.890641650927,23786.0,14153.79160544218,20880.0,24664.771229593913,0.0,9252.723623462502
3809-25045,0.0,41.82400860780399,1523.0,1482.8260779510165,0.0,-8.36886844732362,0.0,274.0241170988629,1189.0,903.3214023571418,0.0,-64.39570844029731,2160.0,1833.8966848746968,0.0,323.3514472309398,1657.0,1747.6354639547062,1257.0,1260.422722807918,1245.0,1242.7035203462146,2707.0,2709.2529299547095,1150.0,1107.359875255892,3235.0,3274.794157774757,2425.0,2436.0553206085424,0.0,-275.25474035848674,1482.0,1765.512252223798,1537.0,1602.684383022939,1283.0,1609.0792343642788,2347.0,2029.4407456423505,3516.0,3419.705350881246
3809-25069,32155.0,31799.981211209204,31693.0,31467.386224806774,34776.0,35375.58484453056,32130.0,33201.458914741874,17731.0,17606.92276960495,32898.0,32045.2255296699,38169.0,37454.173201793106,20259.0,20525.639215746196,39945.0,40279.448318186915,29553.0,29550.807616733247,20748.0,20746.9321736251,18938.0,18940.963812630973,8027.0,8381.465955099673,32746.0,32968.52174074785,31120.0,30541.16474661394,30283.0,29206.567768197623,48704.0,48814.40591264586,16932.0,17793.02122053504,25397.0,26118.529867939185,23568.0,23302.301771425526,27629.0,27304.180244873394
3809-25130,15286.0,12655.411184079538,0.0,-1489.4676241827547,7053.0,11257.190848971659,0.0,5012.556821152946,6699.0,7941.3740388398,1192.0,-4373.261437901441,18349.0,16085.358473355736,9450.0,9167.250151499145,0.0,1717.783069689176,19911.0,19881.662053651235,25055.0,25082.954379954434,31772.0,31750.86046664242,13354.0,15986.07225587606,0.0,1523.157481178292,35830.0,31672.62484626667,14944.0,9918.648609261727,27448.0,26157.26677592771,10906.0,16447.48633528847,19541.0,21857.924013888318,20192.0,20475.45869028117,28204.0,26511.28254391314
3809-25137,2434.0,2433.4694420238375,4867.0,4868.69690856972,9488.0,9489.682721819496,6866.0,6865.460005425266,8229.0,8230.19217725069,13114.0,13115.560051606211,1707.0,1706.4775651113014,13125.0,13126.383215448237,3696.0,3697.438699290389,16066.0,16065.484338232549,10536.0,10537.517423946585,2479.0,2480.4996870825416,2312.0,2311.4726554139634,6816.0,6817.660590245214,12069.0,12070.7163292747,5353.0,5352.4599742895225,12404.0,12405.127942803374,10056.0,10057.601131099218,3808.0,3807.477544428897,15389.0,15390.324425891042,1262.0,1263.487345386995
3809-25139,2911.0,2911.5334840568175,0.0,0.4710008195761475,3179.0,3177.8977550581913,5811.0,5811.832099961532,3328.0,3328.444046319193,0.0,-0.9883435765805189,7963.0,7963.911534352537,3487.0,3487.5024557852666,3487.0,3486.159059122776,5681.0,5681.802280287369,3289.0,3289.551517055299,4459.0,4458.126435419303,9281.0,9281.680682266084,0.0,0.5699161061520499,10456.0,10454.969568732233,0.0,0.9684697482953197,1629.0,1629.51912266211,0.0,-0.9328871524048736,3487.0,3488.051379040113,7357.0,7357.589019545718,1288.0,1287.2099891796024
3809-25140,252.0,1033.9127345004235,1560.0,1690.8300545071324,8527.0,7541.249922092036,2762.0,4052.115654319081,4317.0,2075.427725846377,7072.0,7300.529943787507,6109.0,3940.3943761724513,2904.0,5132.266772547817,2491.0,3301.424067492473,11023.0,11044.66746812866,4801.0,4794.057178163806,795.0,807.4970704511215,2432.0,1658.0945558788953,3396.0,3248.4627354675104,1280.0,2291.5844771472475,7746.0,6448.188686621703,1560.0,3802.068826206996,4862.0,4644.638339599194,4036.0,6206.748252675636,10761.0,8576.696444305548,1442.0,599.3093411107911
3809-25141,4375.0,4985.404737773701,7417.0,7314.527526831633,5511.0,4988.825942742114,7986.0,9275.7395631205,11913.0,9975.858390584122,7697.0,8048.41240585153,10143.0,8185.403167696466,13117.0,15170.8081700076,15648.0,15880.01864704737,12304.0,12341.915031011624,4931.0,4907.354855700221,20226.0,20253.63781625856,10944.0,10323.14124859916,7088.0,7196.462427255901,12424.0,12951.029399617168,11618.0,10331.928414122696,7200.0,9124.582893545943,20803.0,20469.974467764492,2964.0,4908.1320070978545,18124.0,16119.234755624231,20736.0,20456.31424246001
3809-25144,3318.0,3317.5567321742346,13104.0,13104.107132098034,5287.0,5287.49712171479,11533.0,11532.51565975976,11410.0,11410.279289303588,5519.0,5519.542497913921,15643.0,15642.527778396383,14428.0,14428.233832442333,14714.0,14714.617833427343,12749.0,12748.536266911433,14199.0,14199.16213189892,10923.0,10923.563191175934,4254.0,4253.51390530575,9167.0,9167.10420239719,15557.0,15557.449520817136,14387.0,14386.495749939335,10680.0,10680.260723511994,15271.0,15271.498044494183,17080.0,17079.51404528968,12355.0,12355.223625971186,23522.0,23522.581809772862
3809-25149,4389.0,6946.195441328047,0.0,2005.4500081848819,36033.0,31430.366335951257,12185.0,8999.453968858055,6770.0,6131.813309810183,6981.0,10556.841454689507,11747.0,12295.187773742364,10242.0,9286.634130646475,10228.0,10959.255097684567,14187.0,14205.298352318932,6647.0,6633.678376305965,16762.0,16792.358811968006,5320.0,2774.1346385154175,8862.0,6829.667855797685,6419.0,10983.935512671014,4182.0,7410.530674979906,6160.0,6813.36635884631,6699.0,3162.0255742776208,3323.0,2715.442718213657,5861.0,6854.926245559473,4225.0,3479.94161954592
3809-2554,16278.0,16651.808273330593,14997.0,15760.4312628716,12645.0,11522.285605594341,18699.0,16425.606298551895,7734.0,8948.832179603516,26071.0,27261.62027344003,20371.0,22237.08161608287,10721.0,8915.413897350547,15031.0,14827.683042614488,23318.0,23290.863191939774,15541.0,15569.287870217231,14563.0,14545.64317712246,8715.0,8369.583698665432,41429.0,40655.81758097088,10224.0,11343.321661352296,13349.0,15627.130542823114,15588.0,14412.877978429722,29601.0,28403.2744421807,21313.0,19453.61494232074,5209.0,6992.315093043842,27107.0,27357.06477144867
3809-2556,3819.0,4170.808805708337,0.0,176.9781669139702,3587.0,3037.7095824513744,0.0,472.53864325854374,3598.0,2363.6489917415165,1153.0,1701.1162414435748,3197.0,2232.031606996956,0.0,1170.1332910091442,1960.0,2010.8668936518006,1576.0,1580.7334819803218,2052.0,2054.660536262003,3495.0,3492.995480927035,0.0,-339.64771359557926,2348.0,2153.2246284095527,1621.0,2189.55388012233,2582.0,2093.841876456703,4109.0,5355.380312372341,7475.0,6923.458068537497,1332.0,2302.3395266260995,6238.0,5078.223696084802,4432.0,4370.953336587292
3809-25876,6991.0,7788.705280700364,8618.0,9098.9149829542,13745.0,12396.841119031757,12205.0,10493.44985996603,3291.0,3333.4793518153456,7150.0,8372.37219644364,6130.0,7023.152952954479,4110.0,3762.529112045231,4024.0,4047.35694327869,5158.0,5154.964758334216,2874.0,2881.8181558189535,3616.0,3618.5493326764117,6797.0,6011.824614501267,9780.0,9283.865993677522,7278.0,8620.571077332032,1302.0,3017.4966782236734,4664.0,4642.052385480507,4470.0,3249.838705947972,3661.0,2760.997675375271,7004.0,7344.365785882495,5351.0,5336.218424668485
3809-25878,0.0,-102.03062481408506,1869.0,1972.5387646168656,660.0,692.0279194529421,0.0,-106.94491177362397,468.0,1147.4035610812716,2764.0,2496.4914943479557,140.0,379.27016414799823,2865.0,2063.3040336544304,1284.0,1487.4381873982493,1546.0,1536.1008250522368,478.0,483.87102696277134,2957.0,2951.798067504379,839.0,943.5063515356123,1619.0,1515.1800795312502,215.0,180.085946833472,899.0,1010.9067580145402,2862.0,2180.2599999790273,2289.0,2553.4144568095744,941.0,701.6784881811291,910.0,1705.1762723308657,1741.0,1549.627196818874
3809-25881,0.0,-454.6802984855076,1684.0,1321.8578427614484,0.0,783.9608673603361,1362.0,1954.4173750966402,0.0,214.3088674690116,3213.0,2184.3860213233565,1090.0,957.317563112756,0.0,97.65275516026304,0.0,310.4494432650863,522.0,504.6352624220308,538.0,552.0585685438273,2002.0,1986.4189260476924,0.0,463.65460851686294,1611.0,1967.2276899934113,3691.0,2925.1345132617025,635.0,27.85888094175243,522.0,311.55402864811913,545.0,1558.6406668110212,272.0,427.2477024356558,795.0,684.1981459078961,1765.0,1470.4041225626206
3809-25955,8998.0,8957.760593952378,5724.0,5678.650449913293,10637.0,10723.07923295493,6382.0,6667.509893219183,7671.0,7560.302281441531,10340.0,10155.172783980408,8197.0,7953.645178642655,7076.0,7214.153761749883,7100.0,7214.999653846906,7142.0,7143.1863509845425,5879.0,5877.7856473866705,9104.0,9105.263514562663,10836.0,10874.47751553014,2062.0,2108.8402498277283,10492.0,10407.402185325831,5170.0,4884.088801329704,6197.0,6304.467600572079,8552.0,8737.80774328623,7278.0,7520.967213112213,6088.0,5954.264678291107,9572.0,9454.045665481663
3809-26001,17558.0,17633.88559612585,10483.0,9612.133387701433,20403.0,21269.709878513844,13812.0,17196.11493730839,27986.0,24718.95780546277,11240.0,11320.140946316678,34479.0,30795.011416231857,10708.0,14844.581814011406,18394.0,17625.62253676304,26326.0,26373.3528771297,19391.0,19362.02907525412,10115.0,10131.549209654986,15748.0,15658.515516106228,22181.0,23046.950884223974,25621.0,24798.437902698817,21419.0,17994.78159164093,33430.0,36690.1797969458,20670.0,20585.606001620632,16166.0,19859.99361227585,31372.0,27277.179307993225,3960.0,4661.615494911966
3809-2609,1880.0,1879.6950375249726,2215.0,2215.0759328453714,947.0,946.8084392881428,2388.0,2387.8362474665773,3157.0,3157.122477439625,0.0,-0.09701824717922136,2457.0,2456.894776753252,3905.0,3905.166401590919,4219.0,4218.982063768344,1265.0,1264.8883294219559,3680.0,3680.2148313220387,4617.0,4617.009761903479,3859.0,3858.869906521373,2284.0,2284.2383309305296,2310.0,2309.9510923876296,2293.0,2292.999520347781,0.0,0.26267819963686634,2221.0,2221.0303676156836,2592.0,2592.0580940936416,4473.0,4473.3084324175725,4190.0,4190.109618453891
3809-26169,3446.0,3249.621026620296,0.0,-128.69753418454093,0.0,330.2370354577597,0.0,667.7398385381048,4595.0,4143.86497504875,2297.0,2075.44276939276,0.0,-498.60619443243377,3446.0,3987.918064401674,1149.0,1102.4627745096732,2297.0,2301.5941515077193,2755.0,2752.299517910358,1608.0,1608.5456682337172,2297.0,2491.3200138185557,459.0,590.1303588443352,2756.0,2432.0594923413073,2297.0,1623.5017344960397,459.0,906.1852741002003,3905.0,4126.251247862428,0.0,501.3736566916323,2756.0,2219.3167904007496,1377.0,1415.535763470083
3809-26181,2208.0,2543.543175778046,0.0,11.759810960116738,0.0,-371.01884173163853,1748.0,2032.2012888338286,8498.0,7105.648994577219,0.0,827.2668989665326,3713.0,2986.057224718621,4801.0,6243.4744547881855,0.0,-393.9616056522209,1920.0,1939.3356274314792,1691.0,1681.305815906686,5950.0,5959.029521940589,1979.0,1642.6511448421588,1920.0,1904.7485613258796,6887.0,7265.4744136423105,0.0,-293.4795148660269,0.0,1399.2630655078465,7844.0,7021.920904941464,0.0,724.0999751706004,5150.0,3723.71144414835,2275.0,2645.3979741514086
3809-26182,0.0,191.20602727963342,7600.0,7640.483934344109,0.0,-244.0016327596677,3359.0,2769.250822268512,6254.0,6250.419863497935,0.0,503.2325519298647,4993.0,5395.77879396268,0.0,-1.1940545122533877,3033.0,2740.107462623171,0.0,4.737638761030212,4444.0,4440.930003229484,4791.0,4793.962342123031,0.0,-190.93855352561332,3441.0,3399.9344654313827,0.0,238.26739085817826,0.0,593.1645608470681,3807.0,3815.585181042141,1854.0,1352.5844329229294,5008.0,4603.424982785309,0.0,-1.9833738096640445,2678.0,2969.3539763932567
3809-26291,10295.0,9061.11003415873,11870.0,10603.984545308645,9630.0,12259.089577022562,14427.0,18514.373408718966,8819.0,8539.339120190067,24123.0,21196.678788204285,16172.0,13392.42685841168,16649.0,17861.52925244099,10989.0,11451.073738716237,9981.0,9999.002201835552,14826.0,14802.286931884599,7364.0,7374.122302545955,15817.0,17018.952721327725,9104.0,10401.984343537057,16601.0,13984.935722952476,23884.0,19798.240407349716,13912.0,14135.622585070945,16295.0,19224.469956244717,7313.0,10099.244327281205,18900.0,17721.272894062215,5789.0,5289.598186121311
3809-26348,4867.0,4598.950799870119,4142.0,4157.803553977055,2979.0,3259.0167244543304,0.0,862.6710195523419,3352.0,2972.1889868363937,1898.0,1610.0032837777908,4007.0,3339.462476143921,1898.0,2250.34339492242,3629.0,3707.044021075795,4282.0,4278.6925907396835,3419.0,3424.9671619458677,3796.0,3788.0369360805144,0.0,274.00739329849966,4767.0,4747.3240624380815,2934.0,2665.8023927918293,3346.0,2472.7474977731727,949.0,1330.1477532707577,4305.0,4585.877806860404,2513.0,3187.79164270842,949.0,600.1725752037382,3540.0,3460.7240236275684
3809-26375,2101.0,2354.6438084582296,1710.0,1970.6953523119728,0.0,-576.7067976649569,2430.0,714.2781405828692,0.0,371.0068444339295,2371.0,3295.213852418513,0.0,1479.6382522406848,1719.0,1162.2782895826504,2018.0,1615.1968412090973,1381.0,1373.3166582717622,0.0,5.726284401102021,1075.0,1070.3240221379492,3585.0,3337.8833448280348,1920.0,1655.4112234391469,1634.0,2202.004589571945,2058.0,3776.477653009868,0.0,-351.1720571772639,8091.0,7168.845922405559,8233.0,6754.068251774657,1920.0,2461.0731113124493,6860.0,7280.573229598405
3809-26631,0.0,-6169.436136375763,0.0,-5321.438307316741,0.0,11251.513701535994,0.0,8752.893097093824,10987.0,10596.004881489353,38454.0,28240.358410856163,0.0,-2360.730349882797,0.0,4840.696616479312,10987.0,10677.363362696313,0.0,-74.19113581467536,0.0,52.27141421154374,5493.0,5391.4984536567645,5493.0,11652.812913033325,7690.0,13030.854973041918,30151.0,19028.247000319883,16926.0,8015.645259417768,8463.0,8824.737071311101,0.0,10086.80408190965,4231.0,6771.077632461151,16925.0,11977.68704965047,0.0,337.62317887187237
3809-26637,9438.0,9560.390520287983,19936.0,19999.20772431075,8365.0,8171.536301984306,15239.0,14333.990507176844,11277.0,11620.699177212024,14321.0,14875.609270180401,10106.0,10888.546708295413,11203.0,10848.087710816093,11117.0,10705.801544831076,17283.0,17279.998214708205,4894.0,4896.4905574217555,11731.0,11729.891878685157,14329.0,14206.239056629682,12234.0,12170.108290124015,11668.0,11855.865554412245,8295.0,9198.734063489566,11433.0,11101.873505388387,13326.0,12770.366336948413,9226.0,8440.845230168605,11266.0,11610.725341352023,8044.0,8463.764125740243
3809-26638,22756.0,22995.355882035336,20213.0,20685.136195689745,10325.0,9556.53016397755,18762.0,16711.717895032343,14744.0,15804.651652667199,17463.0,18466.291858839184,21037.0,22839.107385386553,20096.0,18694.069405720675,19270.0,18947.18651690351,16380.0,16362.077693870244,17574.0,17587.179413850503,26913.0,26901.684567268723,15490.0,15258.149544691016,31214.0,30722.765445686677,11316.0,12071.680267253374,11192.0,13242.9237238696,22166.0,21125.658287034104,21252.0,20246.77498974115,29096.0,27289.760507003833,21873.0,23241.3757860729,38441.0,38792.523528812904
3809-26647,490.0,824.5516686927949,20.0,310.27624796562304,4067.0,3424.5035409676275,709.0,254.83703348242125,806.0,703.9279555202884,446.0,899.2155218497064,248.0,358.57616055800463,368.0,236.95571377938904,266.0,417.8807513421416,695.0,695.9590788816131,0.0,0.1756898002422531,490.0,493.1792980118844,246.0,-85.37643381334055,1036.0,741.7092869673361,123.0,757.7088803061124,0.0,459.946186675239,245.0,349.8980998557163,123.0,-324.55339042413834,606.0,488.36103771410853,123.0,259.3071709996948,0.0,-151.84018703910988
3809-26676,3541.0,3480.433848619803,2169.0,2081.6233068968577,1180.0,1330.0010793529946,6989.0,7311.799648613727,3466.0,3318.4759623877326,3464.0,3282.1197647985828,7554.0,7293.873400999582,3305.0,3520.9656552504894,9482.0,9529.76062095417,3792.0,3794.770927413527,6333.0,6331.661501244482,0.0,0.4246070339868311,6297.0,6355.833250453201,1180.0,1271.1057520104077,6400.0,6249.8146820336115,6674.0,6351.148724147599,3461.0,3606.1359780065686,4721.0,4901.404041395188,6136.0,6397.596970433253,5759.0,5548.337625789078,7370.0,7315.875018635794
3809-26735,2565.0,2750.85306072807,0.0,65.83504193596309,2707.0,2450.5394214293483,1158.0,1324.891930421334,2874.0,2529.2004232126346,463.0,589.1474165032705,0.0,-356.18446546995256,3830.0,4111.021876803381,2162.0,2291.4465583073325,1390.0,1397.4703222023963,1407.0,1399.9321884088713,0.0,6.742967304759077,4548.0,4358.167578991226,232.0,166.18843907008704,1580.0,1832.669344942784,3745.0,3581.8358564051305,1158.0,1496.6332313900784,2724.0,2603.2855412222125,124.0,471.86988339724485,3625.0,3355.377261847083,2946.0,2805.270613405868
3809-2678,12805.0,12684.86055980825,8334.0,8100.8886343776685,12826.0,13164.211988572624,9637.0,10683.409254984683,7243.0,6656.270769028664,10576.0,9943.312008084471,8764.0,7830.5107771227185,10539.0,11310.530573735989,7989.0,8350.29089071492,6179.0,6183.389224822467,4513.0,4509.76092161905,10440.0,10442.41630495733,8545.0,8662.437164799645,3024.0,3258.209910566664,8599.0,8270.856531325917,6131.0,5079.091643132444,5228.0,5805.798884745942,4569.0,5201.8968530258135,4795.0,5732.91566931962,14981.0,14222.123169668172,7431.0,7058.345531964704
3809-26882,0.0,122.04916432094478,0.0,37.0327588248897,405.0,237.627098701279,0.0,-543.1684275167636,0.0,89.07155277491893,405.0,817.9822741399876,922.0,1337.4366592135575,297.0,208.92939807942093,0.0,-274.3636969213385,675.0,675.3411983343958,495.0,495.70523047383904,2033.0,2033.0173785851512,1043.0,922.1678322090283,0.0,-38.79921976732476,1642.0,1806.9631554230891,1192.0,1734.7756811481431,3450.0,3368.014044132997,5119.0,4704.971575971083,3842.0,3425.6376384694813,3602.0,3683.465021812968,2384.0,2660.562116079902
3809-26907,0.0,-11.398299594904529,0.0,-12.820374846909544,2210.0,2233.9773122051556,2079.0,2233.327446715455,0.0,-64.1308853947994,5564.0,5466.3617269926035,3119.0,2975.180584264919,1863.0,1931.1497269898973,0.0,81.41518577336683,0.0,0.0796532079402823,2576.0,2575.2493060867855,0.0,0.577427266180166,1040.0,1050.030020597609,1481.0,1493.5908968458825,0.0,-23.14732343792275,1184.0,1028.9179664956464,1849.0,1910.658726898313,3178.0,3276.093565543182,1489.0,1632.0683684818214,2983.0,2916.700292121517,1040.0,957.134431497383
3809-26954,0.0,-856.2858176113805,0.0,1360.0076218751929,15054.0,14749.710787511787,22773.0,21137.268612803637,21950.0,26974.247288717444,35335.0,33986.758761673176,5481.0,8121.6636775800225,34896.0,28402.300171978462,22296.0,23710.610150026965,9186.0,9112.079111805411,22902.0,22941.861225525266,17215.0,17168.799915797965,7989.0,8874.398549855483,15665.0,14304.973878380057,14643.0,14900.931970948994,23843.0,25511.923531338252,36971.0,31913.179285679304,24824.0,26134.021922533313,8143.0,5504.717411665682,10830.0,17263.272560876678,22654.0,21323.288883409317
