Plant-Generic,2021-01-01_actual,2021-01-01_model,2021-02-01_actual,2021-02-01_model,2021-03-01_actual,2021-03-01_model,2021-04-01_actual,2021-04-01_model,2021-05-01_actual,2021-05-01_model,2021-06-01_actual,2021-06-01_model,2021-07-01_actual,2021-07-01_model,2021-08-01_actual,2021-08-01_model,2021-09-01_actual,2021-09-01_model,2021-10-01_actual,2021-10-01_model,2021-11-01_actual,2021-11-01_model,2021-12-01_actual,2021-12-01_model,2022-01-01_actual,2022-01-01_model,2022-02-01_actual,2022-02-01_model,2022-03-01_actual,2022-03-01_model,2022-04-01_actual,2022-04-01_model,2022-05-01_actual,2022-05-01_model,2022-06-01_actual,2022-06-01_model,2022-07-01_actual,2022-07-01_model,2022-08-01_actual,2022-08-01_model,2022-09-01_actual,2022-09-01_model
3809-2321,16816.0,16814.927410977427,3405.0,3406.418837395613,2270.0,2271.2833645100472,4540.0,4538.847280152433,1135.0,1136.2010417468846,21356.0,21357.580781161145,4540.0,4538.808618260955,0.0,1.2392380208475515,0.0,1.9016082138987258,16816.0,16814.774854615214,0.0,1.2651712275110185,2270.0,2271.7737201458076,4540.0,4538.843887052382,0.0,1.3363188238581643,6810.0,6811.088676665211,0.0,-1.207841565948911,11350.0,11351.107217577402,19254.0,19255.3953558231,6810.0,6808.7649739091285,9080.0,9081.154155070079,6810.0,6811.739391237497
3809-23217,11021.0,10543.616120293562,2755.0,2820.868106247144,11022.0,11390.322846686351,16533.0,14121.94751229891,2755.0,4618.21785398075,17909.0,18297.482375826425,4707.0,7501.494886951943,9185.0,7435.755866079227,11022.0,10182.039607617713,1378.0,1313.1926705514488,0.0,56.51284346051398,10792.0,10730.066294110118,4133.0,4665.473503917223,4592.0,4509.871575728612,5511.0,5173.2419979255355,0.0,2378.5842120198067,2526.0,738.5791123737872,2296.0,1852.8183044449252,4592.0,1847.5484660311486,5510.0,7172.9041903617035,0.0,918.4646564264549
3809-23232,46627.0,48734.17647025082,0.0,1791.7202561050653,97648.0,93657.50666746637,0.0,-5682.950737172738,0.0,646.7597836302593,0.0,4338.811214102898,0.0,3519.441457255278,0.0,-1955.028216425795,0.0,-738.0490525225177,137731.0,137716.3217513268,48824.0,48834.3522330299,48971.0,48961.7042799592,48775.0,46701.95689874049,96281.0,94437.67662988091,47701.0,51644.98666789755,0.0,5703.3355286153965,0.0,-588.1539779161103,0.0,-4343.119969218038,46620.0,43076.36091255071,48874.0,50790.85407861462,48874.0,49636.03577860864
3809-2328,1094.0,1027.4379993498733,1651.0,1625.0139683745947,1238.0,1359.4619948310428,0.0,-697.6577859617537,0.0,443.6882693365915,0.0,483.3796154014999,1238.0,1990.5845125346968,4547.0,4163.854618432888,9678.0,9029.04797622039,8010.0,8006.003670788312,1445.0,1447.9576503062272,0.0,-5.630332737069693,0.0,68.85270509432303,1445.0,1470.5485826415243,1218.0,1094.351035588872,0.0,694.304681441572,2539.0,2107.57667308503,1445.0,956.0483623900727,0.0,-748.694162826112,2898.0,3265.2977549286734,1445.0,2104.8997649115336
3809-2384,0.0,-3506.805848329808,19294.0,19233.949857286207,25718.0,29811.916291154754,0.0,5394.407792704471,0.0,7404.485533355604,31952.0,23409.08930137098,15586.0,14529.319152742471,22990.0,14498.795075946833,12859.0,17278.72930623154,0.0,-34.22039468118237,17924.0,17900.944208810695,20458.0,20480.675322897616,0.0,3418.807579060293,17924.0,18113.432690240574,29614.0,25419.85862619365,17924.0,12669.683596607381,16806.0,9199.16667144703,9742.0,18333.872398910848,17145.0,18131.461552922876,0.0,8536.161511088663,17924.0,13531.713913454994
3809-2386,8097.0,8546.960519627319,3103.0,3441.91476027685,10259.0,9446.798780334182,7219.0,5886.9326340892585,6694.0,6917.461577211972,10210.0,11185.231643794745,11254.0,12125.605576029513,8593.0,8139.365709606907,4284.0,4037.2362525261706,19684.0,19681.319469917275,8659.0,8661.68375246704,14059.0,14058.198696318083,12521.0,12076.649651110172,14008.0,13661.23385436443,8576.0,9378.928211468854,11354.0,12690.373696445662,25558.0,25348.550943309965,27230.0,26255.28888647619,22425.0,21547.58854841668,30053.0,30497.512857504946,27912.0,28165.698319356074
3809-2390,4268.0,3363.721734348823,1067.0,734.0905547288639,0.0,1209.6717137021406,3201.0,2512.483915997829,0.0,1558.6080112854834,3201.0,2298.2955893486615,0.0,1689.1644503728166,5335.0,3994.4908079373636,0.0,-295.2674429686667,3201.0,3171.444507462147,3201.0,3221.924427434704,2439.0,2415.1128428297634,3201.0,4110.402336977746,0.0,333.9276179545559,3201.0,1988.8060582036196,2134.0,2814.2539780760344,2134.0,581.5054305577614,1067.0,1951.2291224247456,4573.0,2904.6548532727793,2134.0,3433.5036844253955,0.0,330.6075849792687
3809-23913,4612.0,4648.318858307961,0.0,31.225136207125615,0.0,-74.7419095945952,1161.0,652.9543952237291,2306.0,2463.5076092285453,1153.0,1478.4343525850563,1153.0,1621.668527663016,2306.0,2145.5703864817624,0.0,-268.48593234465807,1153.0,1151.4626982028713,1153.0,1154.8139570559142,5765.0,5763.997644425661,3459.0,3425.3877054704353,1153.0,1118.9484293108108,2306.0,2381.3615574417636,5766.0,6273.737780385825,0.0,-151.3001110026962,4233.0,3908.2728428845876,12685.0,12218.951577062806,7265.0,7416.043490408396,0.0,276.65492839051876
3809-2394,1559.0,1607.2269832617458,2111.0,2279.7830346366973,1364.0,1143.6396032384218,3936.0,2611.9549627184897,0.0,905.3954495433136,1364.0,1863.1013384605758,3897.0,5200.352531929573,4310.0,3278.345313523503,3290.0,2937.916427789256,7925.0,7913.965535552765,16436.0,16443.23736339163,8770.0,8763.680053654898,9646.0,9601.143496600343,6821.0,6649.917221594616,15753.0,15962.630219882165,6326.0,7653.571970822595,13739.0,12844.238965609009,14471.0,13967.253909317238,13830.0,12524.516486998036,9637.0,10645.987784100289,20771.0,21140.8838649697
3809-2397,9430.0,9428.287584014222,9429.0,9428.958952978988,8486.0,8487.591272574879,8015.0,8013.108773600583,8722.0,8721.936463128666,10469.0,10470.529989143597,5539.0,5537.098573756368,3300.0,3299.9162052316265,5893.0,5894.435507551722,20037.0,20035.10577061406,1414.0,1413.8733366335073,25646.0,25647.452275118278,9782.0,9780.170068328633,10254.0,10253.866600935515,9037.0,9038.505389957318,12140.0,12138.009099777642,1650.0,1649.8624500868173,11315.0,11316.460408221858,10469.0,10466.997984055459,6600.0,6599.8401563943335,0.0,1.369516459890292
3809-24048,6061.0,4460.351508723892,0.0,933.6994508872958,0.0,870.3506493261302,0.0,874.9183389413065,0.0,1803.573897585292,0.0,-868.1379314200249,0.0,469.358490206248,7273.0,4532.847183708547,0.0,136.7778486766183,0.0,-72.02863156879448,2240.0,2305.1028822532844,5560.0,5488.482307538281,1344.0,2996.2019304544247,5466.0,4499.956218012936,4480.0,3644.4874676208856,6720.0,5810.544645791826,4480.0,2703.5770424624898,4480.0,5299.402534424888,3452.0,3017.671070373013,1212.0,3892.8662656842353,3452.0,3392.1950893816247
3809-24276,59757.0,58177.939284171676,78157.0,77778.08521951712,85106.0,87132.01600576867,88765.0,81325.64911654196,51125.0,57567.81439421023,59786.0,62058.37316342187,85303.0,94300.60076528694,91515.0,85691.12920557335,85976.0,81299.04650464188,83248.0,83134.84798398148,89938.0,90017.20423357375,73546.0,73438.89991522976,42055.0,43669.70724424883,75736.0,76070.83674771711,110161.0,108111.86713711265,62752.0,70125.20464781416,103597.0,97266.14056999073,66344.0,63961.95344830584,93955.0,85014.29540041718,103205.0,108796.41408159165,72050.0,76878.52106796298
3809-24743,8434.0,8501.684626292772,0.0,133.27383685600944,6271.0,6082.472394257435,0.0,-738.7604255809783,5514.0,5852.692769856614,0.0,570.9811452295471,0.0,652.9895771153315,14489.0,14064.180522773282,7785.0,7361.123458132356,0.0,-2.2888358567615796,6487.0,6489.781899683321,0.0,-1.9345201337382605,1297.0,1231.9743740335289,0.0,-134.5992378520532,4325.0,4508.804169963616,9731.0,10469.833228599353,10379.0,10050.429381906346,14704.0,14132.16613390336,1297.0,641.1239106563735,11244.0,11660.255030627857,4541.0,4973.132279572164
3809-24755,1872.0,4124.309551389248,1582.0,2874.8365627815074,10548.0,6907.651108260965,5274.0,6360.966013818746,10020.0,7131.899511999916,8859.0,9635.454561566556,12473.0,9294.764178329162,3692.0,5233.9858140694705,6222.0,9065.659063431987,5061.0,5147.775995697608,11075.0,10997.340760875333,5274.0,5372.13319494162,11682.0,9378.948489788381,8438.0,7185.3551093953865,7199.0,10779.273192835055,7357.0,6363.4876573957445,1582.0,4386.191221531481,11338.0,10667.134043328551,7277.0,10355.598005493957,5274.0,3883.637012341147,15954.0,13003.241865187185
3809-24788,15914.0,14708.79416748733,17234.0,17215.079327592568,8352.0,9708.242577480822,19325.0,16516.999458961887,5066.0,9933.493083368638,33546.0,32834.45441613495,15593.0,19795.108787022677,21055.0,16179.528803652443,29653.0,28758.099506208033,11195.0,11126.886502743495,17632.0,17678.563975406025,12973.0,12925.992884517065,24070.0,25293.872946280608,26026.0,26051.763708218583,7018.0,5635.580895158899,7439.0,10252.431974893843,19733.0,14889.052010729589,8390.0,9067.656569314655,18091.0,13915.43665801824,9021.0,13799.976837025359,10355.0,11352.253227373309
3809-24796,0.0,222.53223125436853,1412.0,1232.2949680245729,0.0,-33.568130912407014,0.0,143.01137446507687,0.0,-407.83526687538347,0.0,290.7406690280318,1647.0,1225.479882519116,0.0,641.9214417626947,0.0,-258.3681879077599,0.0,3.8539939788679476,0.0,-1.2872476795760122,1647.0,1647.2816739605796,0.0,-219.73780040273914,0.0,171.46195912538997,0.0,43.39979618448615,0.0,-154.35535914443426,0.0,415.43687236887445,1647.0,1349.431759309729,0.0,427.3260505412977,1647.0,1004.6488755100877,0.0,251.51846017668504
3809-24816,2605.0,2762.876001325245,0.0,396.36397603441947,4626.0,4080.6213555934,0.0,-780.2595195766844,1572.0,2349.3964480746035,2559.0,2694.0227613470306,0.0,704.6793151813035,4402.0,3231.1618037524113,1258.0,1578.9880288966306,1347.0,1343.6081758155215,4087.0,4085.541212025957,0.0,5.259678300943051,3189.0,3027.133181288391,1589.0,1199.593415298299,0.0,525.6247391847992,0.0,801.404576055329,4056.0,3271.0695621448904,0.0,-123.7786916487039,2919.0,2199.261598907091,2605.0,3777.409586231028,0.0,-312.9492342770536
3809-24880,168996.0,168990.10913211945,126750.0,126740.60268627573,249233.0,249228.0664911531,136251.0,136244.691566417,207065.0,207058.00943554752,124619.0,124614.41520247888,264312.0,264305.69769241475,199505.0,199496.98888764996,178181.0,178177.09159307927,211250.0,211243.6632034527,160639.0,160630.14023038466,178683.0,178678.79548063315,138633.0,138626.81546999048,190125.0,190115.61809361912,169000.0,168994.75712671597,130585.0,130578.5357270781,208903.0,208896.16354003362,203768.0,203763.1075808918,206939.0,206932.57136834227,217150.0,217142.12525285874,239843.0,239838.74932718277
3809-25001,10446.0,9750.919219498188,1755.0,2230.4738589606422,18282.0,18474.31320511707,1230.0,3789.5874378124427,10383.0,10099.858256221327,20695.0,18409.771352486903,4827.0,2869.3390253785183,8338.0,8067.830634749815,2852.0,5150.688033442901,15280.0,15241.3754695635,11699.0,11730.602726638754,18125.0,18092.31800590722,0.0,706.8853601847513,9794.0,9284.672976104222,14811.0,14642.560094644083,11104.0,8518.28819318612,6566.0,6823.957224379439,18334.0,20596.238626241568,7460.0,9421.260267891252,5705.0,5972.035068784942,15799.0,13501.529871085659
3809-25005,65061.0,64769.85200049798,59188.0,58660.540906348964,86122.0,86921.27216611314,55574.0,58250.639368009404,91461.0,89968.80969664291,71490.0,70114.99519529508,96689.0,94281.6840732022,50603.0,52473.03394669201,122532.0,123290.07883634907,68224.0,68244.92263341276,65061.0,65039.670449429424,107532.0,107543.39762192487,65061.0,65349.19974692521,65061.0,65580.84545510262,86748.0,85971.00252094824,49747.0,47070.14014228544,117095.0,118547.32103375037,94412.0,95794.91974684055,73645.0,76064.56795084433,141575.0,139727.52014165904,89264.0,88474.16193665657
3809-25045,0.0,24.89280094487185,1625.0,1560.1508310766403,0.0,33.79391231266709,0.0,313.94436712003153,1219.0,907.4961111748999,0.0,-77.62542203415069,2297.0,1944.4783640254427,1625.0,1998.8835676412127,0.0,64.80671164210798,2438.0,2441.1885047138767,1078.0,1076.0175935424613,1625.0,1626.900209244708,1219.0,1193.0538671709874,3235.0,3299.510627202033,2438.0,2408.1874085354684,0.0,-316.8110603842506,1422.0,1731.8799721847627,1422.0,1500.308324069042,1219.0,1571.9786732456005,4454.0,4085.5913239370516,1219.0,1148.5188966728635
3809-25069,0.0,-922.770760323212,0.0,-799.8898091932642,0.0,1732.7826811810082,0.0,1214.180738381634,0.0,82.3567217126838,0.0,-1183.6017173591536,0.0,-275.4671926476294,0.0,565.5879901747103,0.0,-446.0383429673093,0.0,-2.9088529106229544,10877.0,10876.207756680553,0.0,-9.72576656145975,0.0,908.4653276508034,0.0,806.1052536504576,14901.0,13175.92923605052,0.0,-1236.1464096518466,0.0,-94.40437847189605,0.0,1165.8611659717862,0.0,289.23126731836237,2950.0,2367.0187536854646,0.0,439.0476713429671
3809-25130,15270.0,13485.58422864959,0.0,-639.2012572208478,6736.0,9272.2064546732,0.0,4005.651900491299,6961.0,7953.9337644624175,1192.0,-2931.6593320149696,17964.0,15835.423019046168,19536.0,18780.284562539367,0.0,1819.6531778957287,20209.0,20182.700056314352,38623.0,38633.385291049824,17965.0,17947.373920075537,13473.0,15247.186058028063,4042.0,4701.78812694193,31436.0,28917.713705137023,15269.0,11261.875499472371,26497.0,25448.388736035406,14371.0,18482.232997960185,17065.0,19210.097187022802,21332.0,22098.584932321464,28517.0,26705.90383960119
3809-25137,3651.0,3648.5668960314943,3650.0,3648.3480954199913,11461.0,11459.712099079741,9368.0,9365.765598029073,4730.0,4728.647820756305,12543.0,12541.84371303115,13039.0,13036.94354601152,2479.0,2477.7497870716616,2479.0,2477.9893362985167,18642.0,18640.065491238784,11241.0,11239.887113902369,0.0,-0.8225888797896914,7841.0,7839.19938898168,7040.0,7038.982667498931,10059.0,10058.350102220342,1217.0,1215.4196525385196,12238.0,12237.336450877658,9850.0,9849.49378105969,3861.0,3859.587310650648,15492.0,15491.420077970775,1262.0,1261.6203344869282
3809-25139,0.0,9.303677859832533,3018.0,3025.126236385666,5811.0,5794.705778051226,0.0,-256.83494957268704,3449.0,3577.0852111921413,0.0,150.5356635786011,7967.0,8212.641278935509,3487.0,3361.439206345007,9130.0,8980.58047685874,0.0,-2.0733577957726084,3449.0,3449.209807693376,10579.0,10578.152925078495,3449.0,3437.61437978904,0.0,-7.904989188886248,10422.0,10436.44191342924,0.0,253.93626388296252,5820.0,5694.504702155624,0.0,-151.4232647647732,7367.0,7118.157088297448,3487.0,3608.0234586556326,1293.0,1444.4987641701591
3809-25140,0.0,1118.027299400841,2616.0,2120.0149418351284,6985.0,6308.933179563297,3258.0,4947.4247061906135,3402.0,976.5911633466894,6752.0,6765.9291222296815,10566.0,7892.090247802007,1673.0,4500.781587719732,2937.0,3594.947632456704,10661.0,10734.065319864745,6158.0,6094.345089856881,0.0,67.28722981354076,5740.0,4574.9147298193675,0.0,528.6568127769278,4062.0,4716.690658085812,7425.0,5770.097301626298,0.0,2374.78842411999,5496.0,5532.735472507255,5926.0,8558.845565193133,8882.0,6142.862197907441,3302.0,2555.0959391683973
3809-25141,6660.0,8078.151340465432,7293.0,6132.886813614736,5714.0,5491.515491569466,8261.0,10650.768115345709,11885.0,6954.865437110326,7405.0,9695.061184832251,18957.0,14884.898055048216,5738.0,11978.436069305171,16208.0,14224.884655272283,11440.0,11544.081898036697,11338.0,11266.778715603177,15942.0,16004.57105063284,13076.0,11621.521820416805,7064.0,8230.788750483473,11885.0,12131.146757147035,13085.0,10668.872952811987,7725.0,12653.029068165386,20602.0,18334.296130774805,6628.0,10683.077857258912,23557.0,17396.24580156974,13110.0,14972.121059032404
3809-25144,13206.0,13208.975700644543,3805.0,3803.7038627716247,9602.0,9603.301733371918,6939.0,6942.034547851363,11192.0,11189.914027097111,7252.0,7253.127764021221,15669.0,15672.01794106199,17682.0,17680.070222130395,17682.0,17682.914198591083,8058.0,8061.038047821377,16116.0,16114.308379362803,10744.0,10745.029319509398,9485.0,9487.986541472492,11052.0,11050.581583670108,19864.0,19865.323151841876,8058.0,8061.001525164174,6267.0,6264.847308765748,23725.0,23726.166966389166,9947.0,9949.97625571728,19697.0,19694.98141235148,20649.0,20649.973192364385
3809-25149,0.0,331.9583251674194,9189.0,9421.278142146766,38811.0,38229.821878465475,0.0,-910.5514160241,7541.0,7693.638541129883,7573.0,8293.722953934921,14068.0,14643.554156881059,13109.0,12777.034416347044,11827.0,11618.147078893846,9668.0,9668.576602051733,13294.0,13288.411254278384,10418.0,10418.047586947447,10776.0,10441.641772689763,3323.0,3082.219850371359,6285.0,6851.689785536379,4190.0,5104.081907866988,5866.0,5711.586722904118,6675.0,5952.726007436169,5837.0,5250.673037499189,5418.0,5739.175412648357,4311.0,4514.740639263997
3809-2554,17337.0,17226.84736036897,9558.0,11099.92664210812,12903.0,11494.145059583636,20714.0,17540.0119199858,6613.0,9372.08033297064,28721.0,29727.400152130387,17844.0,20979.30671629595,12979.0,8965.325842311213,18459.0,18725.515761173185,22278.0,22192.200198325823,21309.0,21384.709086618386,17640.0,17573.76661546962,0.0,175.40421248119674,41537.0,39941.38432903841,10875.0,12295.515215668565,15707.0,18863.098656823626,14194.0,11498.421420218772,33222.0,32171.76453692664,23837.0,20724.937392137537,1359.0,5291.227187786251,29851.0,29688.450259124278
3809-2556,0.0,99.90547685499769,0.0,-21.094682676975935,0.0,-117.02767054739888,0.0,261.4250779299982,0.0,-379.9409660114343,0.0,-188.059694245414,0.0,-368.2614091035284,0.0,408.00569188021655,0.0,332.3744554152181,0.0,0.05508521567844582,0.0,0.850601396789898,0.0,0.49576218591755605,0.0,-97.48832967461067,0.0,16.972016081834454,0.0,122.83308553680376,0.0,-264.33859031927204,0.0,378.92506616202127,0.0,188.23945009171985,0.0,370.58570328413407,2538.0,2135.6719471806573,2734.0,2397.4665955609844
3809-25876,9001.0,9645.411203108088,7019.0,7490.432962466439,20507.0,19370.24373445724,6265.0,4928.643678497814,3260.0,3399.0315386354923,6928.0,8020.745045878226,5533.0,6227.614427823166,4657.0,4146.361788810696,6054.0,5992.289613312401,2642.0,2644.5335208273027,4657.0,4651.335956573195,3051.0,3057.531285586476,10420.0,9773.633022607712,7760.0,7281.493268106889,8416.0,9534.462407196057,1630.0,2976.9934799256735,4355.0,4219.72781151958,5911.0,4825.660283997655,2794.0,2080.7385434883763,3027.0,3536.948045575933,6505.0,6564.564655868569
3809-25878,0.0,-26.526764742233354,1995.0,1960.3805009352254,0.0,64.0759365792128,0.0,164.68955331693724,0.0,-52.08209705081936,2482.0,2388.6375934502403,1639.0,1502.3586259980461,3676.0,3751.274006715984,1522.0,1558.4649378449576,0.0,1.3809392104510607,1639.0,1637.7076174109652,3278.0,3278.5755192443976,1639.0,1664.838828131661,0.0,35.168175207792956,0.0,-63.91757012534981,1639.0,1474.7361028567939,1405.0,1454.6059766503004,3512.0,3605.2650436611148,0.0,136.92694648669567,2903.0,2829.390280464795,0.0,-38.91708932573238
3809-25881,0.0,-474.1273372087835,1298.0,798.1238178280728,0.0,926.5456725805561,1657.0,2214.8934307958407,0.0,330.1344770681244,3723.0,2517.0368711435185,1657.0,1560.9951651750089,0.0,151.96274624615762,0.0,339.83197036346246,0.0,-26.622507149029843,0.0,22.282510890214326,2955.0,2930.2947273173486,0.0,490.1414398299348,1298.0,1781.8004059819286,3691.0,2791.459512876405,0.0,-583.5455103218264,1657.0,1337.9343798411064,0.0,1178.7064658643649,0.0,128.31815112633194,1657.0,1479.611992994971,1298.0,981.3041968244434
3809-25955,9326.0,9325.288388951554,7654.0,7654.759723521324,9606.0,9606.038753084564,10582.0,10581.43514034205,9065.0,9065.405108676705,10890.0,10890.044304716797,9432.0,9431.449662992647,9432.0,9432.49010213954,7567.0,7567.025446014688,13085.0,13084.344206319218,3044.0,3044.593788302478,14954.0,14954.021197632046,7644.0,7643.268225687894,2070.0,2070.674241015611,12612.0,12611.983368490255,7654.0,7653.425462612759,7654.0,7654.331587319508,11761.0,11760.999113436199,8630.0,8629.438914205777,7654.0,7654.414516802553,14409.0,14408.979883850168
3809-26001,21864.0,21856.631241274008,8418.0,6878.21271757652,26518.0,28171.303530019206,14440.0,18848.217456442766,28086.0,23896.22088069303,7990.0,8091.392573957153,47872.0,43295.38979758487,5436.0,11037.60639342745,25184.0,23648.430010307795,28595.0,28690.849326751955,16773.0,16702.799182415794,18211.0,18264.033691223216,20551.0,20510.958267352253,10872.0,12441.05502462155,42172.0,40537.779698288825,19068.0,14640.294039829896,26795.0,30946.491765335206,24689.0,24604.96090784484,19068.0,23638.00165400945,24076.0,18550.910151445016,5842.0,7258.520324330573
3809-2609,1891.0,1891.0897311206645,3244.0,3244.6236583231657,0.0,-0.5852685505742556,3542.0,3542.0671089765674,2936.0,2936.5173509350934,1519.0,1518.3505747212112,947.0,947.0453259480491,5064.0,5064.550193160823,3208.0,3207.31113510624,5906.0,5906.056999960369,1350.0,1350.573586784085,3376.0,3375.319730175608,3985.0,3985.0576969733447,2532.0,2532.5863785484835,2363.0,2362.4049447388606,2297.0,2297.0238700909686,0.0,0.4683842428075877,3647.0,3646.3322964699946,1182.0,1182.0022335196745,5568.0,5568.504711516812,4137.0,4136.28828717565
3809-26169,3446.0,3355.4001806623546,0.0,17.722051194972664,0.0,62.18390768135396,0.0,676.8923343000679,4595.0,3858.811164633331,2297.0,2232.9778475964213,0.0,-648.4397721056448,3446.0,4163.742670778172,1149.0,1222.639428620756,2297.0,2300.185790005533,3790.0,3790.7955607960157,1149.0,1147.13814559178,2297.0,2390.604456518273,2297.0,2276.5451579332166,1493.0,1440.2214411722543,2297.0,1611.1581618712644,0.0,736.9623643303876,3446.0,3508.6374155097183,0.0,651.8077142858274,3790.0,3080.753770450653,1493.0,1410.3806395309648
3809-26181,2399.0,2631.3246309784663,0.0,-326.92864315745464,0.0,41.7234526139182,1713.0,2199.373560435095,8570.0,7184.170482499938,0.0,384.36693058974197,3769.0,2995.2935708462246,4801.0,6543.625400601409,0.0,-369.06030093249865,3633.0,3653.1131255306927,0.0,-12.226110256513493,5965.0,5975.356192085857,3976.0,3737.938479149914,0.0,326.8702675705099,6993.0,6960.930605919384,0.0,-498.7378541409198,2881.0,4270.219730284793,5140.0,4759.022281528953,1713.0,2488.517257440064,10141.0,8413.02701315964,2399.0,2741.888411391701
3809-26182,3383.0,4937.825245853808,4398.0,4112.49791892861,0.0,-1279.3459187656917,14565.0,9055.59209461636,6428.0,4617.669469576009,0.0,7059.723643707515,5075.0,8547.95399395132,0.0,2813.2730065425567,23487.0,17467.742649507265,0.0,26.91048149747803,9219.0,9232.599340233028,38400.0,38390.17675413909,0.0,-1504.3101275857553,3383.0,3631.25583100746,0.0,1330.8821403354523,0.0,5442.191114823589,3383.0,5356.685412842584,21700.0,14616.240433953084,3383.0,-34.65903982182499,10787.0,7911.398164456201,2707.0,8768.749032884283
3809-26291,27518.0,26331.56334984256,10834.0,10473.889175891294,23010.0,24621.194744272972,12120.0,14244.25408200291,9119.0,9888.942210192094,27731.0,25511.44737218332,18129.0,17202.507221977983,38512.0,37906.37304246769,13516.0,14235.455496283947,9735.0,9703.84308130684,15340.0,15359.872734904988,10996.0,10969.333023328509,9547.0,10734.632126916957,10351.0,10705.111980829912,17647.0,16053.670564867818,22582.0,20440.41696560112,15545.0,14760.963220499572,16251.0,18453.01752397482,9868.0,10813.34723448535,17913.0,18527.251297777475,3754.0,3049.794827395497
3809-26348,1898.0,1833.7442916318614,4135.0,4082.053510906535,2982.0,3111.061584003847,0.0,359.9335412350081,3389.0,3205.942287182347,1898.0,1753.8296720446338,4067.0,3761.558878542369,4948.0,5167.074118314165,1898.0,1933.4455936639315,5287.0,5288.580784740765,3389.0,3387.6362807868863,2847.0,2847.072860451195,0.0,64.36625134851238,4067.0,4120.69242650506,3050.0,2924.3837766429097,3389.0,3027.142033685879,949.0,1130.0608630325332,4338.0,4482.308205103076,3660.0,3967.140710369771,3389.0,3174.4806679198737,0.0,-37.91227276030622
3809-26375,2056.0,2508.688127052761,1713.0,1821.256542371786,0.0,-645.503840246452,2398.0,483.7233803316086,0.0,55.10546084892803,2398.0,3654.554754497196,0.0,1494.2012439224063,1713.0,1639.7562634303595,2056.0,1371.7274424456045,1370.0,1373.913539771911,0.0,-1.77875251957812,3701.0,3705.030546639453,4593.0,4140.2665768637635,0.0,-110.01803386062966,0.0,632.8447110079796,2056.0,3972.690142491316,0.0,-35.597503500655876,8091.0,6839.094367907361,8502.0,7003.505732525686,3633.0,3692.0769842892187,5139.0,5827.578148690416
3809-26631,0.0,-7025.991894438193,0.0,-5311.910728581628,0.0,12215.723472175217,0.0,7862.103457364225,0.0,1598.214881349908,32960.0,22724.230126632872,0.0,-983.9501677649096,0.0,3242.2971948773775,10987.0,9658.864411923976,0.0,-180.46424752945313,0.0,157.3306046036305,10987.0,10778.087727210688,0.0,7111.316464075295,7690.0,12927.367877878161,30150.0,18156.997430113377,16926.0,8807.872834996902,8463.0,6940.324067527807,0.0,9999.977176121552,4231.0,5492.541108404897,16925.0,13448.361549184774,0.0,1477.947076408891
3809-26637,17866.0,17991.833652467918,10544.0,10601.666457887215,7631.0,7449.830890788231,24289.0,20223.32449634587,8739.0,9948.796014603606,13169.0,16241.162505514774,10092.0,13830.651735339357,11611.0,10709.310293742266,20512.0,17440.25643740961,13702.0,13668.639155642348,1108.0,1146.5673443583364,13498.0,13453.499874157133,15262.0,15174.979815215702,13415.0,13316.923419547587,8800.0,8995.481441787575,11221.0,15238.554511091395,9149.0,8031.600362538535,16947.0,13825.412531039823,11897.0,8195.160467263777,10051.0,10854.72449183387,6892.0,10024.663449317959
3809-26638,17594.0,18197.284585666872,23340.0,23896.613802250067,11697.0,10537.466309606418,15524.0,13283.982047765603,15732.0,16545.759024566243,21772.0,23146.7886116702,26024.0,27682.302597324364,21841.0,20608.35617078215,19298.0,18936.46969964038,20357.0,20349.02478800487,5925.0,5933.622641260095,28981.0,28979.920006826404,26383.0,25792.035168391827,22857.0,22294.557809745078,10556.0,11702.268962880684,15161.0,17413.5872375076,22737.0,21948.767660698388,31115.0,29747.232515456504,34021.0,32359.096077848953,20968.0,22190.207873271633,33860.0,34250.57257242041
3809-26647,1493.0,1688.423963355861,0.0,144.19902330380864,5713.0,5366.533878400747,0.0,-251.58577478278312,1460.0,1364.588238724973,0.0,290.40094217224396,209.0,258.23731560105807,0.0,-16.548003946256358,0.0,37.84647715592291,0.0,1.9540997263684403,0.0,-1.0891986531787552,1335.0,1337.7120754731586,0.0,-194.3209952613688,1877.0,1731.1566356586409,0.0,344.63145332445856,0.0,254.5474020159163,0.0,97.3649688741425,0.0,-287.18530400202144,0.0,-53.218355915974826,0.0,19.765961605822667,0.0,-39.27287663394236
3809-26676,3541.0,2467.4198095553584,2183.0,448.80354739796894,1180.0,3972.3808730202145,7034.0,6965.488883024518,3493.0,3625.785478038888,7558.0,7306.110859871478,3541.0,4736.021062962842,3889.0,5402.777215841663,11749.0,9224.42535450698,3404.0,3415.4698887627164,6291.0,6284.057569105149,1221.0,1213.1663100603037,5458.0,6516.181099783804,1180.0,2931.5519416576135,6598.0,3818.128531517461,6769.0,6801.455321193556,6161.0,6049.935057118215,1180.0,1404.2671806369035,7689.0,6534.360267681041,11886.0,10326.498332634626,0.0,2524.0123179242073
